C2_EMISSAO	C2_NUM	C2_PRODUTO	B1_DESC	C2_QUANT	B1_YQTML	B1_YCONC	C2_YDOSSIE	C2_YLOTE	B1_YREGANS	B1_CODBAR
07/10/2025	145718	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0377I/25       	25J0377I  	1108500110066	               
07/10/2025	145717	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0199H/25       	25J0199H  	1108500010215	               
07/10/2025	145716	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0198H/25       	25J0198H  	1108500010215	               
07/10/2025	145715	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0197H/25       	25J0197H  	1108500010215	               
06/10/2025	145711	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0891-R      	25J0891-R 	             	               
06/10/2025	145710	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0890-R      	25J0890-R 	             	               
06/10/2025	145709	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0376I/25       	25J0376I  	1108500110066	               
06/10/2025	145708	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0375I/25       	25J0375I  	1108500110066	               
06/10/2025	145707	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0374I/25       	25J0374I  	1108500110066	               
06/10/2025	145706	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0373I/25       	25J0373I  	1108500110066	               
06/10/2025	145705	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0196H/25       	25J0196H  	1108500010215	               
06/10/2025	145704	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0195H/25       	25J0195H  	1108500010215	               
06/10/2025	145703	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0194H/25       	25J0194H  	1108500010215	               
06/10/2025	145702	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0889-R      	25J0889-R 	             	               
06/10/2025	145701	07040004       	BICARBONATO DE SODIO 8,4% 10ML                    	40040	10	0	932/2025       	BS25J008  	1108500230010	               
06/10/2025	145700	07040004       	BICARBONATO DE SODIO 8,4% 10ML                    	40348	10	0	931/2025       	BS25J007  	1108500230010	               
06/10/2025	145699	07040019       	FOSFATO DISSODICO DE DEXAMETASONA 2MG/ML CX 100   	220150	1	0	930/2025       	DE25J016  	1108500320036	               
06/10/2025	145697	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8801C/25       	25J8801C  	1108500010037	               
06/10/2025	145696	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8800C/25       	25J8800C  	1108500010037	               
06/10/2025	145695	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5320B/25       	25J5320B  	1108500010193	               
06/10/2025	145694	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5319B/25       	25J5319B  	1108500010193	               
06/10/2025	145693	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5318B/25       	25J5318B  	1108500010193	               
06/10/2025	145692	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5317B/25       	25J5317B  	1108500010193	               
06/10/2025	145691	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5316B/25       	25J5316B  	1108500010193	               
06/10/2025	145690	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5315B/25       	25J5315B  	1108500010193	               
06/10/2025	145689	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0424A/25       	25J0424A  	1108500010215	               
06/10/2025	145688	07010039       	SOL. FLUCONAZOL 0,2% 100ML - SF                   	37254	100	0	0423A/25       	25J0423A  	1108500460024	               
06/10/2025	145685	07010029       	SOL. CLORETO DE POTASSIO 19,1% 10ML - SF          	95238	10	0	20319G/25      	25J20319G 	1108500150092	               
06/10/2025	145684	07010029       	SOL. CLORETO DE POTASSIO 19,1% 10ML - SF          	95238	10	0	20318G/25      	25J20318G 	1108500150092	               
06/10/2025	145683	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16464F/25      	25J16464F 	1108500010207	               
06/10/2025	145682	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16463F/25      	25J16463F 	1108500010207	               
06/10/2025	145681	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16462F/25      	25J16462F 	1108500010207	               
06/10/2025	145680	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16461F/25      	25J16461F 	1108500010207	               
06/10/2025	145679	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	19607	500	0	12614E/25      	25J12614E 	1108500010193	               
06/10/2025	145678	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	19607	500	0	12613E/25      	25J12613E 	1108500010193	               
06/10/2025	145677	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	19607	500	0	12612E/25      	25J12612E 	1108500010193	               
06/10/2025	145676	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	19607	500	0	12611E/25      	25J12611E 	1108500010193	               
06/10/2025	145675	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	19607	500	0	12610E/25      	25J12610E 	1108500010193	               
06/10/2025	145674	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	19607	500	0	12609E/25      	25J12609E 	1108500010193	               
06/10/2025	145673	07010036       	SOL. GLICOSE 50% 10ML - SF                        	95238	10	0	10834D/25      	25J10834D 	1108500090091	               
06/10/2025	145672	07010036       	SOL. GLICOSE 50% 10ML - SF                        	95238	10	0	10833D/25      	25J10833D 	1108500090091	               
06/10/2025	145671	07010036       	SOL. GLICOSE 50% 10ML - SF                        	95238	10	0	10832D/25      	25J10832D 	1108500090091	               
06/10/2025	145670	07010036       	SOL. GLICOSE 50% 10ML - SF                        	95238	10	0	10831D/25      	25J10831D 	1108500090091	               
04/10/2025	145666	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0888-R      	25J0888-R 	             	               
04/10/2025	145665	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0887-R      	25J0887-R 	             	               
04/10/2025	145663	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0886-R      	25J0886-R 	             	               
04/10/2025	145662	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0885-R      	25J0885-R 	             	               
04/10/2025	145660	07010029       	SOL. CLORETO DE POTASSIO 19,1% 10ML - SF          	95238	10	0	20317G/25      	25J20317G 	1108500150092	               
04/10/2025	145659	07010032       	SOL. RINGER COM LACTATO 500ML - SF                	19607	500	0	12608E/25      	25J12608E 	1108500420049	               
04/10/2025	145659	07010032       	SOLUCAO DE GLICERINA - FCO 500ML                  	19607	0	0	12608E/25      	25J12608E 	             	               
04/10/2025	145658	07010032       	SOL. RINGER COM LACTATO 500ML - SF                	19607	500	0	12607E/25      	25J12607E 	1108500420049	               
04/10/2025	145658	07010032       	SOLUCAO DE GLICERINA - FCO 500ML                  	19607	0	0	12607E/25      	25J12607E 	             	               
04/10/2025	145657	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220150	2	0	928/2025       	DP25I280  	1108500180048	               
04/10/2025	145656	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	928/2025       	DP25I280/1	             	
04/10/2025	145655	07040004       	BICARBONATO DE SODIO 8,4% 10ML                    	40120	10	0	927/2025       	BS25J006  	1108500230010	               
04/10/2025	145654	07040019       	FOSFATO DISSODICO DE DEXAMETASONA 2MG/ML CX 100   	220230	1	0	926/2025       	DE25J015  	1108500320036	               
04/10/2025	145653	07040004       	BICARBONATO DE SODIO 8,4% 10ML                    	41292	10	0	925/2025       	BS25J005  	1108500230010	               
04/10/2025	145652	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220587	2	0	924/2025       	DP25I279  	1108500180048	               
04/10/2025	145651	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	924/2025       	DP25I279/1	             	
04/10/2025	145649	07060050       	OLEO MINERAL 100ML -  HOSP                        	19851	100	0	OM.321/25      	OM25J321  	DISPENSADO   	               
04/10/2025	145648	07060050       	OLEO MINERAL 100ML -  HOSP                        	19851	100	0	OM.320/25      	OM25J320  	DISPENSADO   	               
04/10/2025	145647	07060050       	OLEO MINERAL 100ML -  HOSP                        	19851	100	0	OM.319/25      	OM25J319  	DISPENSADO   	               
04/10/2025	145646	07060050       	OLEO MINERAL 100ML -  HOSP                        	19851	100	0	OM.318/25      	OM25J318  	DISPENSADO   	               
03/10/2025	145645	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16460F/25      	25J16460F 	1108500010207	               
03/10/2025	145644	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16459F/25      	25J16459F 	1108500010207	               
03/10/2025	145643	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16458F/25      	25J16458F 	1108500010207	               
03/10/2025	145642	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16457F/25      	25J16457F 	1108500010207	               
03/10/2025	145641	07010032       	SOL. RINGER COM LACTATO 500ML - SF                	19607	500	0	12606E/25      	25J12606E 	1108500420049	               
03/10/2025	145641	07010032       	SOLUCAO DE GLICERINA - FCO 500ML                  	19607	0	0	12606E/25      	25J12606E 	             	               
03/10/2025	145640	07010032       	SOL. RINGER COM LACTATO 500ML - SF                	19607	500	0	12605E/25      	25J12605E 	1108500420049	               
03/10/2025	145640	07010032       	SOLUCAO DE GLICERINA - FCO 500ML                  	19607	0	0	12605E/25      	25J12605E 	             	               
03/10/2025	145639	07010035       	SOL. GLICOSE 25% 10ML - SF                        	95238	10	0	10830D/25      	25J10830D 	1108500090057	               
03/10/2025	145638	07010035       	SOL. GLICOSE 25% 10ML - SF                        	95238	10	0	10829D/25      	25J10829D 	1108500090057	               
03/10/2025	145637	07010035       	SOL. GLICOSE 25% 10ML - SF                        	95238	10	0	10828D/25      	25J10828D 	1108500090057	               
03/10/2025	145636	07010035       	SOL. GLICOSE 25% 10ML - SF                        	95238	10	0	10827D/25      	25J10827D 	1108500090057	               
03/10/2025	145635	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10826D/25      	25J10826D 	1108500110066	               
03/10/2025	145634	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10825D/25      	25J10825D 	1108500110066	               
03/10/2025	145633	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10824D/25      	25J10824D 	1108500110066	               
03/10/2025	145632	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10823D/25      	25J10823D 	1108500110066	               
03/10/2025	145631	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10822D/25      	25J10822D 	1108500110066	               
03/10/2025	145630	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10821D/25      	25J10821D 	1108500110066	               
03/10/2025	145628	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0884-R      	25J0884-R 	             	               
03/10/2025	145627	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0883-R      	25J0883-R 	             	               
03/10/2025	145626	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0882-R      	25J0882-R 	             	               
03/10/2025	145625	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0881-R      	25J0881-R 	             	               
03/10/2025	145624	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5302B/25       	25J5302B  	1108500010193	               
03/10/2025	145623	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5301B/25       	25J5301B  	1108500010193	               
03/10/2025	145622	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J577       	FB25J577  	1108500440015	               
03/10/2025	145621	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J576       	FB25J576  	1108500440015	               
03/10/2025	145620	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J575       	FB25J575  	1108500440015	               
03/10/2025	145619	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J574       	FB25J574  	1108500440015	               
03/10/2025	145618	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J573       	FB25J573  	1108500440015	               
03/10/2025	145617	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J572       	FB25J572  	1108500440015	               
03/10/2025	145616	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J571       	FB25J571  	1108500440015	               
03/10/2025	145615	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J570       	FB25J570  	1108500440015	               
03/10/2025	145614	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J569       	FB25J569  	1108500440015	               
03/10/2025	145613	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J568       	FB25J568  	1108500440015	               
03/10/2025	145612	07030003       	CPHD - FRACAO BASICA 5.000ML                      	2400	5000	0	FB25J567       	FB25J567  	1108500440015	               
03/10/2025	145611	07060017       	CLORIDRATO AMBROX 15MG/5ML 120ML HOSP PEDIAT      	16543	120	0	AP.317/25      	AP25J317  	1108500390115	               
03/10/2025	145609	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5314B/25       	25J5314B  	1108500010193	               
03/10/2025	145608	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5313B/25       	25J5313B  	1108500010193	               
03/10/2025	145607	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5312B/25       	25J5312B  	1108500010193	               
03/10/2025	145606	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5311B/25       	25J5311B  	1108500010193	               
03/10/2025	145605	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5310B/25       	25J5310B  	1108500010193	               
03/10/2025	145604	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5309B/25       	25J5309B  	1108500010193	               
03/10/2025	145603	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5308B/25       	25J5308B  	1108500010193	               
03/10/2025	145602	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5307B/25       	25J5307B  	1108500010193	               
03/10/2025	145601	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5306B/25       	25J5306B  	1108500010193	               
03/10/2025	145600	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5305B/25       	25J5305B  	1108500010193	               
03/10/2025	145599	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5303B/25       	25J5303B  	1108500010193	               
03/10/2025	145598	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5304B/25       	25J5304B  	1108500010193	               
03/10/2025	145597	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8799C/25       	25J8799C  	1108500010037	               
03/10/2025	145596	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8798C/25       	25J8798C  	1108500010037	               
03/10/2025	145595	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8797C/25       	25J8797C  	1108500010037	               
03/10/2025	145594	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8796C/25       	25J8796C  	1108500010037	               
03/10/2025	145593	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8795C/25       	25J8795C  	1108500010037	               
03/10/2025	145592	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8794C/25       	25J8794C  	1108500010037	               
03/10/2025	145591	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8793C/25       	25J8793C  	1108500010037	               
03/10/2025	145590	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8792C/25       	25J8792C  	1108500010037	               
03/10/2025	145589	07010039       	SOL. FLUCONAZOL 0,2% 100ML - SF                   	37254	100	0	0422A/25       	25J0422A  	1108500460024	               
03/10/2025	145588	07010005       	NIDAZOFARMA (METRONIDAZOL 0,5%) 100ML - SF        	37254	100	0	0421A/25       	25J0421A  	1108500140038	               
03/10/2025	145587	07010005       	NIDAZOFARMA (METRONIDAZOL 0,5%) 100ML - SF        	37254	100	0	0420A/25       	25J0420A  	1108500140038	               
03/10/2025	145586	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0372I/25       	25J0372I  	1108500110066	               
03/10/2025	145585	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0371I/25       	25J0371I  	1108500110066	               
03/10/2025	145584	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0370I/25       	25J0370I  	1108500110066	               
03/10/2025	145583	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0193H/25       	25J0193H  	1108500010215	               
03/10/2025	145582	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0192H/25       	25J0192H  	1108500010215	               
03/10/2025	145580	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J230       	FA25J230  	1108500070048	               
03/10/2025	145579	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J229       	FA25J229  	1108500070048	               
03/10/2025	145578	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J228       	FA25J228  	1108500070048	               
03/10/2025	145577	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J227       	FA25J227  	1108500070048	               
03/10/2025	145576	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J226       	FA25J226  	1108500070048	               
03/10/2025	145575	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J225       	FA25J225  	1108500070048	               
03/10/2025	145574	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J224       	FA25J224  	1108500070048	               
03/10/2025	145573	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J223       	FA25J223  	1108500070048	               
03/10/2025	145572	07030001       	CPHD - FRACAO ACIDA CALCIO 3,5 MEQ/L 1:34 5.000ML 	2400	5000	0	FA25J222       	FA25J222  	1108500070048	               
02/10/2025	145569	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0369I/25       	25J0369I  	1108500110066	               
02/10/2025	145568	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0368I/25       	25J0368I  	1108500110066	               
02/10/2025	145567	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0367I/25       	25J0367I  	1108500110066	               
02/10/2025	145566	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0191H/25       	25J0191H  	1108500010215	               
02/10/2025	145565	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220150	2	0	923/2025       	DP25I278  	1108500180048	               
02/10/2025	145564	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	923/2025       	DP25I278/1	             	
02/10/2025	145563	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	223550	2	0	922/2025       	DP25I277  	1108500180048	               
02/10/2025	145562	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	922/2025       	DP25I277/1	             	
02/10/2025	145561	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220150	2	0	921/2025       	DP25I276  	1108500180048	               
02/10/2025	145560	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	921/2025       	DP25I276/1	             	
02/10/2025	145559	07040013       	METROFARMA 2ML (METOCLOPRAMIDA HCL) 10MG/2ML      	220150	2	0	920/2025       	MT25I053  	1108500210028	               
02/10/2025	145557	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0880-R      	25J0880-R 	             	               
02/10/2025	145556	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0879-R      	25J0879-R 	             	               
02/10/2025	145555	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0878-R      	25J0878-R 	             	               
02/10/2025	145554	07010029       	SOL. CLORETO DE POTASSIO 19,1% 10ML - SF          	95238	10	0	20316G/25      	25J20316G 	1108500150092	               
02/10/2025	145553	07010029       	SOL. CLORETO DE POTASSIO 19,1% 10ML - SF          	95238	10	0	20315G/25      	25J20315G 	1108500150092	               
02/10/2025	145552	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5302B/25       	25J5302B  	1108500010193	               
02/10/2025	145551	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5301B/25       	25J5301B  	1108500010193	               
02/10/2025	145550	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5300B/25       	25J5300B  	1108500010193	               
02/10/2025	145549	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5299B/25       	25J5299B  	1108500010193	               
02/10/2025	145548	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5298B/25       	25J5298B  	1108500010193	               
02/10/2025	145547	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5297B/25       	25J5297B  	1108500010193	               
02/10/2025	145546	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5296B/25       	25J5296B  	1108500010193	               
02/10/2025	145545	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5295B/25       	25J5295B  	1108500010193	               
02/10/2025	145544	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5294B/25       	25J5294B  	1108500010193	               
02/10/2025	145543	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5293B/25       	25J5293B  	1108500010193	               
02/10/2025	145542	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5292B/25       	25J5292B  	1108500010193	               
02/10/2025	145541	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5291B/25       	25J5291B  	1108500010193	               
02/10/2025	145540	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8791C/25       	25J8791C  	1108500010037	               
02/10/2025	145539	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8790C/25       	25J8790C  	1108500010037	               
02/10/2025	145538	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8789C/25       	25J8789C  	1108500010037	               
02/10/2025	145537	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8788C/25       	25J8788C  	1108500010037	               
02/10/2025	145536	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8787C/25       	25J8787C  	1108500010037	               
02/10/2025	145535	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8786C/25       	25J8786C  	1108500010037	               
02/10/2025	145534	07010005       	NIDAZOFARMA (METRONIDAZOL 0,5%) 100ML - SF        	37254	100	0	0419A/25       	25J0419A  	1108500140038	               
02/10/2025	145533	07010005       	NIDAZOFARMA (METRONIDAZOL 0,5%) 100ML - SF        	37254	100	0	0418A/25       	25J0418A  	1108500140038	               
02/10/2025	145532	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0366I/25       	25J0366I  	1108500110066	               
02/10/2025	145531	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0365I/25       	25J0365I  	1108500110066	               
01/10/2025	145529	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0877-R      	25J0877-R 	             	               
01/10/2025	145528	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0364I/25       	25J0364I  	1108500110066	               
01/10/2025	145526	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0876-R      	25J0876-R 	             	               
01/10/2025	145525	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0875-R      	25J0875-R 	             	               
01/10/2025	145524	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0190H/25       	25J0190H  	1108500010215	               
01/10/2025	145523	07010029       	SOL. CLORETO DE POTASSIO 19,1% 10ML - SF          	95238	10	0	20314G/25      	25J20314G 	1108500150092	               
01/10/2025	145522	07010029       	SOL. CLORETO DE POTASSIO 19,1% 10ML - SF          	95238	10	0	20313G/25      	25J20313G 	1108500150092	               
01/10/2025	145521	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16456F/25      	25J16456F 	1108500010207	               
01/10/2025	145520	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16455F/25      	25J16455F 	1108500010207	               
01/10/2025	145519	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16454F/25      	25J16454F 	1108500010207	               
01/10/2025	145518	07010032       	SOL. RINGER COM LACTATO 500ML - SF                	19607	500	0	12604E/25      	25J12604E 	1108500420049	               
01/10/2025	145518	07010032       	SOLUCAO DE GLICERINA - FCO 500ML                  	19607	0	0	12604E/25      	25J12604E 	             	               
01/10/2025	145517	07010032       	SOL. RINGER COM LACTATO 500ML - SF                	19607	500	0	12603E/25      	25J12603E 	1108500420049	               
01/10/2025	145517	07010032       	SOLUCAO DE GLICERINA - FCO 500ML                  	19607	0	0	12603E/25      	25J12603E 	             	               
01/10/2025	145516	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10820D/25      	25J10820D 	1108500110066	               
01/10/2025	145512	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10819D/25      	25J10819D 	1108500110066	               
01/10/2025	145511	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10818D/25      	25J10818D 	1108500110066	               
01/10/2025	145503	07040013       	METROFARMA 2ML (METOCLOPRAMIDA HCL) 10MG/2ML      	220150	2	0	919/2025       	MT25I052  	1108500210028	               
01/10/2025	145502	07040002       	FOSFATO DISSODICO DE DEXAMETASONA 4MG/ML AMP 2,5ML	150604	2,5	0	918/2025       	DX25I122  	1108500320060	               
